Date,Close,Volume,Open,High,Low
09/04/2024,40974.97,359386717,40872.06,41172.59,40840.89
09/03/2024,40936.93,420533499,41489.67,41489.67,40778.09
08/30/2024,41563.08,494900742,41366.16,41585.21,41145.85
08/29/2024,41335.05,309828135,41345.50,41577.97,41086.81
08/28/2024,41091.42,272174598,41250.17,41351.11,40842.29
08/27/2024,41250.50,256164815,41186.28,41271.75,41109.42
08/26/2024,41240.52,249307569,41200.84,41420.05,41140.23
08/23/2024,41175.08,300088719,40879.12,41207.92,40842.96
08/22/2024,40712.78,310476224,40932.23,41026.64,40584.47
08/21/2024,40890.49,281462935,40881.03,40974.40,40738.43
08/20/2024,40834.97,299382781,40874.52,40909.38,40756.65
08/19/2024,40896.53,288187805,40670.83,40907.32,40670.83
08/16/2024,40659.76,323217568,40528.86,40726.03,40453.58
08/15/2024,40563.06,446859746,40295.74,40590.51,40295.74
08/14/2024,40008.39,317801401,39800.59,40068.75,39737.20
08/13/2024,39765.64,365564531,39445.27,39792.80,39392.41
08/12/2024,39357.01,312381232,39556.01,39587.06,39251.72
08/09/2024,39497.54,316320760,39408.06,39628.66,39230.43
08/08/2024,39446.49,376445364,38940.38,39508.40,38922.79
08/07/2024,38763.45,428250128,39230.09,39477.96,38731.51
08/06/2024,38997.66,475423488,38736.22,39449.53,38638.30
08/05/2024,38703.27,661283791,39056.19,39056.19,38499.27
08/02/2024,39737.26,841968145,40075.33,40075.33,39358.68
08/01/2024,40347.97,472037651,40916.96,41096.66,40098.57
07/31/2024,40842.79,420099927,40768.88,41198.63,40655.89
07/30/2024,40743.33,358447974,40622.13,40866.25,40529.10
07/29/2024,40539.93,277552406,40665.71,40682.49,40388.83
07/26/2024,40589.34,334454548,40140.86,40753.83,40140.86
07/25/2024,39935.07,382491163,39828.63,40438.82,39817.50
07/24/2024,39853.87,400901853,40210.63,40258.44,39807.45
07/23/2024,40358.09,296803005,40443.73,40527.89,40319.70
07/22/2024,40415.44,358564742,40414.49,40472.53,40222.77
07/19/2024,40287.53,354442967,40592.35,40626.16,40203.27
07/18/2024,40665.02,398285177,41156.56,41376.00,40597.50
07/17/2024,41198.08,438858895,40862.57,41221.98,40849.71
07/16/2024,40954.48,313520180,40263.78,40988.81,40263.78
07/15/2024,40211.72,322332993,40138.40,40351.10,40136.10
07/12/2024,40000.90,329069849,39855.34,40257.24,39783.28
07/11/2024,39753.75,363850306,39789.13,39875.60,39623.12
07/10/2024,39721.36,336924793,39272.45,39736.20,39256.72
07/09/2024,39291.97,365564644,39357.37,39492.28,39146.60
07/08/2024,39344.79,364051095,39391.98,39654.96,39278.43
07/05/2024,39375.87,331490015,39313.40,39399.62,39168.70
07/03/2024,39308.00,202071389,39358.95,39411.17,39230.86
07/02/2024,39331.85,325025103,39108.25,39340.49,39085.69
07/01/2024,39169.52,353378876,39186.20,39438.36,39037.94
06/28/2024,39118.86,688501243,39092.39,39443.60,38937.15
06/27/2024,39164.06,352603999,39107.10,39250.69,39026.75
06/26/2024,39127.80,340841870,39063.15,39183.74,38908.99
06/25/2024,39112.16,344638769,39398.79,39423.26,38997.23
06/24/2024,39411.21,387004265,39184.49,39571.23,39184.49
06/21/2024,39150.33,838537595,39208.51,39257.18,39061.67
06/20/2024,39134.76,404723295,38804.73,39232.50,38778.46
06/18/2024,38834.86,327604694,38779.12,38936.93,38727.67
06/17/2024,38778.10,351111452,38565.18,38839.88,38431.95
06/14/2024,38589.16,275111060,38528.39,38595.24,38305.85
06/13/2024,38647.10,343992528,38677.12,38712.21,38407.70
06/12/2024,38712.21,477289059,38950.65,39120.26,38621.45
06/11/2024,38747.42,388661636,38795.71,38795.71,38446.24
06/10/2024,38868.04,336859182,38784.90,38877.86,38665.45
06/07/2024,38798.99,272338009,38861.24,39105.23,38751.85
06/06/2024,38886.17,270190000,38825.40,39004.16,38735.99
06/05/2024,38807.33,315035311,38774.82,38844.32,38548.77
06/04/2024,38711.29,312988578,38518.86,38786.62,38397.82
06/03/2024,38571.03,320212842,38709.99,38735.61,38247.22
05/31/2024,38686.32,624927861,38140.26,38719.43,38092.27
05/30/2024,38111.48,365274440,38368.35,38493.60,38000.96
05/29/2024,38441.54,294723301,38716.28,38716.28,38413.67
05/28/2024,38852.86,306719094,39028.99,39028.99,38706.14
05/24/2024,39069.59,254833323,39089.23,39220.31,39020.29
05/23/2024,39065.26,338754861,39694.95,39694.95,39025.51
05/22/2024,39671.04,260936322,39863.33,39890.91,39559.09
05/21/2024,39872.99,318222838,39804.40,39905.80,39778.73
05/20/2024,39806.77,275306588,39989.76,40077.40,39787.09
05/17/2024,40003.59,305077653,39911.72,40010.88,39858.86
05/16/2024,39869.38,404940465,39912.34,40051.05,39864.68
05/15/2024,39908.00,424318308,39615.10,39935.04,39615.10
05/14/2024,39558.11,326250748,39466.76,39616.41,39371.92
05/13/2024,39431.51,325231068,39591.28,39647.39,39403.05
05/10/2024,39512.84,291486972,39466.52,39579.88,39406.26
05/09/2024,39387.76,307165667,39064.27,39413.66,38988.85
05/08/2024,39056.39,292345654,38818.90,39094.74,38814.99
05/07/2024,38884.26,366806361,38858.94,38977.61,38840.40
05/06/2024,38852.27,319427091,38762.43,38886.47,38689.38
05/03/2024,38675.68,416040155,38709.36,38808.52,38518.28
05/02/2024,38225.66,384740835,38075.65,38295.29,37895.66
05/01/2024,37903.29,417319664,37845.56,38349.20,37780.54
04/30/2024,37815.92,460103446,38337.40,38337.40,37810.12
04/29/2024,38386.09,345679561,38282.16,38406.20,38215.47
04/26/2024,38239.66,401458640,38114.70,38337.64,38065.05
04/25/2024,38085.80,417160039,38052.09,38157.22,37754.38
04/24/2024,38460.92,342887798,38552.79,38552.79,38310.55
04/23/2024,38503.69,329423565,38356.07,38561.50,38297.72
04/22/2024,38239.98,360163052,38116.89,38447.16,37985.07
04/19/2024,37986.40,426211596,37801.98,38102.57,37781.61
04/18/2024,37775.38,305520632,37847.21,38083.76,37681.52
04/17/2024,37753.31,318711769,37949.67,38036.70,37611.56
04/16/2024,37798.97,341958657,37992.22,37992.22,37713.70
04/15/2024,37735.11,391709962,38075.38,38386.81,37657.79
04/12/2024,37983.24,444253128,38319.14,38319.14,37877.30
04/11/2024,38459.08,356640369,38523.26,38598.98,38197.28
04/10/2024,38461.51,320961420,38662.28,38662.28,38304.66
04/09/2024,38883.67,330758240,38983.66,38992.89,38572.09
04/08/2024,38892.80,295063861,38916.42,39013.20,38857.70
04/05/2024,38904.04,322017508,38664.98,39040.17,38602.18
04/04/2024,38596.98,356514263,39343.60,39421.35,38559.42
04/03/2024,39127.14,372218331,39139.59,39305.76,39017.13
04/02/2024,39170.24,325610999,39256.27,39256.27,39051.70
04/01/2024,39566.85,279113853,39807.93,39815.00,39491.22
03/28/2024,39807.37,367240209,39763.74,39868.59,39717.25
03/27/2024,39760.08,337343739,39461.98,39769.41,39461.98
03/26/2024,39282.33,312198473,39338.32,39439.44,39277.19
03/25/2024,39313.64,326972338,39410.54,39430.17,39296.03
03/22/2024,39475.90,337228248,39774.06,39824.76,39469.53
03/21/2024,39781.37,408992643,39661.03,39889.05,39589.23
03/20/2024,39512.13,350050400,39072.05,39529.13,38988.65
03/19/2024,39110.76,314345981,38819.61,39122.71,38761.28
03/18/2024,38790.43,331620069,38826.93,38898.41,38760.79
03/15/2024,38714.77,783320418,38809.65,38928.13,38618.20
03/14/2024,38905.66,378504448,39122.39,39160.25,38704.36
03/13/2024,39043.32,333195144,39054.58,39201.94,38937.92
03/12/2024,39005.49,334748062,38883.32,39071.56,38711.39
03/11/2024,38769.66,303964406,38667.21,38794.76,38483.25
03/08/2024,38722.69,351118939,38776.80,38971.15,38705.03
03/07/2024,38791.35,343254855,38784.30,38910.35,38730.13
03/06/2024,38661.05,355516208,38721.15,38858.13,38570.80
03/05/2024,38585.19,404144769,38906.98,38906.98,38457.83
03/04/2024,38989.83,394509207,38968.77,39087.86,38913.30
03/01/2024,39087.38,331030269,38989.51,39120.36,38850.50
02/29/2024,38996.39,521771299,39013.75,39074.13,38809.28
02/28/2024,38949.02,272563075,38938.08,38956.46,38741.68
02/27/2024,38972.41,274823285,39087.90,39087.90,38881.90
02/26/2024,39069.23,296932110,39144.79,39245.89,39025.80
02/23/2024,39131.53,292055033,39127.97,39282.28,39094.36
02/22/2024,39069.11,330537170,38845.19,39149.61,38802.07
02/21/2024,38612.24,284368705,38483.66,38618.03,38338.58
02/20/2024,38563.80,340370759,38576.26,38663.09,38460.20
02/16/2024,38627.99,282216620,38751.71,38825.03,38583.24
02/15/2024,38773.12,310706304,38397.94,38781.89,38397.94
02/14/2024,38424.27,283064644,38372.67,38442.56,38194.62
02/13/2024,38272.75,322657916,38699.17,38699.17,38039.86
02/12/2024,38797.38,276829193,38656.76,38927.08,38628.92
02/09/2024,38671.69,302401058,38731.97,38734.28,38567.90
02/08/2024,38726.33,317395432,38702.11,38755.68,38544.36
02/07/2024,38677.36,305191748,38613.89,38748.11,38571.01
02/06/2024,38521.36,278496862,38392.90,38545.28,38350.46
02/05/2024,38380.12,324323473,38546.77,38633.88,38220.40
02/02/2024,38654.42,384219220,38448.10,38783.62,38336.57
02/01/2024,38519.84,330893317,38175.34,38522.50,38106.84
01/31/2024,38150.30,456222319,38426.78,38588.86,38139.66
01/30/2024,38467.31,332925749,38298.23,38497.39,38257.80
01/29/2024,38333.45,314948847,38115.83,38343.93,38061.17
01/26/2024,38109.43,388690893,38006.68,38215.31,37997.77
01/25/2024,38049.13,402976676,37862.57,38057.53,37796.47
01/24/2024,37806.39,339417174,37975.37,38064.22,37795.71
01/23/2024,37905.45,337320312,37959.79,37980.73,37804.99
01/22/2024,38001.81,342501942,37919.55,38109.20,37911.61
01/19/2024,37863.80,380298414,37572.50,37933.73,37451.71
01/18/2024,37468.61,340629219,37300.81,37522.29,37122.95
01/17/2024,37266.67,290885407,37281.86,37371.66,37132.89
01/16/2024,37361.12,379974735,37493.54,37543.18,37201.39
01/12/2024,37592.98,279254794,37818.05,37825.27,37470.19
01/11/2024,37711.02,305802305,37747.14,37801.90,37424.28
01/10/2024,37695.73,279543879,37552.91,37740.77,37524.40
01/09/2024,37525.16,293230330,37523.55,37552.38,37373.30
01/08/2024,37683.01,362204329,37327.37,37692.92,37249.24
01/05/2024,37466.11,299488585,37455.46,37623.62,37323.82
01/04/2024,37440.34,380222324,37425.28,37716.41,37425.28
01/03/2024,37430.19,329145167,37629.23,37629.23,37401.85
01/02/2024,37715.04,350287255,37566.22,37790.08,37495.91
12/29/2023,37689.54,236602771,37701.63,37759.43,37538.80
12/28/2023,37710.10,201866044,37661.52,37778.85,37650.98
12/27/2023,37656.52,248246027,37518.62,37683.70,37488.60
12/26/2023,37545.33,215084430,37405.90,37617.99,37371.83
12/22/2023,37385.97,254545633,37349.27,37534.52,37268.88
12/21/2023,37404.35,258301882,37225.32,37418.76,37127.05
12/20/2023,37082.00,303456850,37520.13,37641.30,37073.04
12/19/2023,37557.92,277626485,37311.82,37562.83,37311.82
12/18/2023,37306.02,296071807,37330.14,37393.45,37284.85
12/15/2023,37305.16,788163554,37194.50,37347.60,37092.02
12/14/2023,37248.35,458105234,37115.63,37287.50,37051.52
12/13/2023,37090.24,359626759,36601.80,37094.85,36523.59
12/12/2023,36577.94,292770451,36442.10,36596.11,36373.22
12/11/2023,36404.93,342490160,36254.33,36416.18,36231.19
12/08/2023,36247.87,295189179,36084.82,36296.20,36061.64
12/07/2023,36117.38,290169350,36124.17,36164.17,36021.95
12/06/2023,36054.43,283244238,36183.73,36292.58,36024.25
12/05/2023,36124.56,311217890,36135.65,36164.68,36010.85
12/04/2023,36204.44,330585144,36089.38,36238.18,36029.69
12/01/2023,36245.50,321843123,35914.45,36264.85,35914.45
11/30/2023,35950.89,435546326,35596.57,35970.70,35592.22
11/29/2023,35430.42,299337198,35436.80,35579.13,35405.89
11/28/2023,35416.98,263095184,35332.13,35518.67,35307.73
11/27/2023,35333.47,258348230,35376.44,35410.37,35280.57
11/24/2023,35390.15,117041414,35299.90,35399.44,35299.90
11/22/2023,35273.03,237297853,35189.33,35315.20,35155.80
11/21/2023,35088.29,271121335,35104.84,35118.04,35038.44
11/20/2023,35151.04,339636025,34932.49,35227.48,34907.98
11/17/2023,34947.28,343386652,34964.82,35028.22,34882.82
11/16/2023,34945.47,436835917,34868.03,35022.46,34818.03
11/15/2023,34991.21,347799451,34906.72,35051.10,34868.48
11/14/2023,34827.70,331236209,34581.20,34931.01,34581.20
11/13/2023,34337.87,248505208,34259.25,34405.84,34205.81
11/10/2023,34283.10,302469547,34020.82,34310.36,33905.62
11/09/2023,33891.94,332639980,34163.71,34167.54,33859.77
11/08/2023,34112.27,280332733,34185.92,34252.75,33996.20
11/07/2023,34152.60,285175602,34075.65,34206.98,34026.72
11/06/2023,34095.86,267348353,34092.61,34167.26,33989.72
11/03/2023,34061.32,311003327,33988.83,34163.63,33946.60
11/02/2023,33839.08,311128030,33457.82,33852.96,33450.03
11/01/2023,33274.58,307572581,33081.87,33337.15,33010.85
10/31/2023,33052.87,310014538,33029.11,33070.28,32787.12
10/30/2023,32928.96,300242693,32537.54,33002.97,32537.54
10/27/2023,32417.59,376976879,32782.40,32787.56,32327.20
10/26/2023,32784.30,379884716,33017.17,33105.03,32743.99
10/25/2023,33035.93,355692019,33203.53,33267.91,32989.72
10/24/2023,33141.38,359232757,33089.64,33272.19,32988.43
10/23/2023,32936.41,345435041,32993.02,33234.85,32892.19
10/20/2023,33127.28,330150558,33365.27,33425.77,33118.12
10/19/2023,33414.17,307065141,33669.52,33852.39,33368.58
10/18/2023,33665.08,286698223,33960.25,33991.51,33598.64
10/17/2023,33997.65,281010422,33869.84,34147.63,33854.70
10/16/2023,33984.54,272987965,33832.42,34088.98,33832.42
10/13/2023,33670.29,306344153,33733.34,33957.72,33551.58
10/12/2023,33631.14,290364412,33845.65,33863.80,33455.60
10/11/2023,33804.87,256562562,33822.20,33882.55,33612.25
10/10/2023,33739.30,255646943,33683.41,33898.22,33604.32
10/09/2023,33604.65,229795195,33259.84,33631.81,33253.69
10/06/2023,33407.58,336610238,33040.70,33557.69,32846.94
10/05/2023,33119.57,278481996,33099.23,33174.38,32941.56
10/04/2023,33129.55,288687156,33034.18,33156.45,32873.23
10/03/2023,33002.38,295142696,33318.84,33398.54,32916.20
10/02/2023,33433.35,275632312,33455.50,33511.91,33219.56
09/29/2023,33507.50,322205422,33882.61,33893.68,33407.45
09/28/2023,33666.34,278926388,33519.44,33777.90,33473.50
09/27/2023,33550.27,302725328,33682.81,33731.65,33306.30
09/26/2023,33618.88,282204266,33862.68,33879.93,33569.60
09/25/2023,34006.88,230070361,33907.59,34017.53,33780.67
09/22/2023,33963.84,271273859,34077.08,34156.15,33947.24
09/21/2023,34070.42,334333871,34332.23,34378.30,34058.72
09/20/2023,34440.88,294106983,34575.50,34776.28,34434.29
09/19/2023,34517.73,287529849,34571.84,34597.56,34311.69
09/18/2023,34624.30,257311397,34612.29,34725.06,34545.35
09/15/2023,34618.24,592245455,34902.04,34902.04,34572.27
09/14/2023,34907.11,308295091,34687.50,34977.97,34687.50
09/13/2023,34575.53,298571700,34667.28,34767.11,34509.95
09/12/2023,34645.99,318671651,34620.02,34852.61,34560.55
09/11/2023,34663.72,295455026,34650.01,34784.52,34578.59
09/08/2023,34576.59,295984765,34487.41,34627.85,34473.57
09/07/2023,34500.73,391192810,34351.18,34560.86,34351.18
09/06/2023,34443.19,308909231,34611.68,34611.68,34291.56
09/05/2023,34641.97,286343581,34843.22,34871.26,34635.63
09/01/2023,34837.71,289072714,34876.24,34979.18,34720.70
08/31/2023,34721.91,349846356,34909.09,35070.21,34719.77
08/30/2023,34890.24,238895354,34847.80,35025.57,34811.74
08/29/2023,34852.67,264101906,34531.12,34864.42,34531.12
08/28/2023,34559.98,227203981,34441.64,34652.91,34441.64
08/25/2023,34346.90,257444929,34217.06,34441.91,34029.22
08/24/2023,34099.42,348998497,34439.83,34694.68,34093.65
08/23/2023,34472.98,371471703,34338.59,34534.72,34321.00
08/22/2023,34288.83,281317181,34494.17,34514.04,34256.84
08/21/2023,34463.69,412301337,34531.28,34570.96,34248.46
08/18/2023,34500.66,325873328,34368.36,34587.07,34263.19
08/17/2023,34474.83,400797824,34829.61,34888.48,34440.73
08/16/2023,34765.74,336589639,34914.96,35133.56,34757.37
08/15/2023,34946.39,325690851,35219.37,35219.37,34908.50
08/14/2023,35307.63,303580976,35273.89,35335.45,35169.97
08/11/2023,35281.40,281949111,35111.36,35354.60,35059.99
08/10/2023,35176.15,340732271,35231.54,35578.58,35107.60
08/09/2023,35123.36,315446077,35324.28,35370.89,35058.73
08/08/2023,35314.49,308554271,35345.40,35346.64,35007.41
08/07/2023,35473.13,301688851,35125.60,35497.38,35125.60
08/04/2023,35065.62,338292007,35230.13,35506.88,35033.76
08/03/2023,35215.89,264870796,35194.56,35348.20,35122.32
08/02/2023,35282.52,301320184,35551.92,35551.92,35226.26
08/01/2023,35630.68,260995276,35585.99,35679.13,35526.61
07/31/2023,35559.53,333136968,35465.97,35566.95,35430.22
07/28/2023,35459.29,369000609,35443.49,35565.51,35355.15
07/27/2023,35282.72,352233629,35558.79,35645.35,35216.58
07/26/2023,35520.12,347334097,35345.99,35633.61,35306.27
07/25/2023,35438.07,309326664,35421.49,35527.57,35365.26
07/24/2023,35411.24,286173242,35230.79,35463.97,35230.79
07/21/2023,35227.69,476658962,35274.32,35340.66,35186.05
07/20/2023,35225.18,342315025,35091.98,35372.77,35091.98
07/19/2023,35061.21,369623863,34991.21,35234.05,34991.21
07/18/2023,34951.93,388389331,34597.08,34986.36,34530.61
07/17/2023,34585.35,359780087,34499.74,34665.15,34418.72
07/14/2023,34509.03,301913117,34425.33,34592.26,34425.33
07/13/2023,34395.14,276378559,34412.31,34482.26,34365.33
07/12/2023,34347.43,334074773,34395.28,34586.94,34308.78
07/11/2023,34261.42,281650525,34056.94,34288.87,33993.01
07/10/2023,33944.40,301536690,33705.68,33958.36,33705.68
07/07/2023,33734.88,274725612,33837.07,34036.38,33716.75
07/06/2023,33922.26,296241567,34171.39,34171.39,33771.47
07/05/2023,34288.64,278247965,34344.72,34376.11,34226.98
07/03/2023,34418.47,157599015,34369.78,34465.60,34286.54
06/30/2023,34407.60,353289118,34269.92,34467.35,34269.92
06/29/2023,34122.42,279942580,33854.57,34147.68,33828.63
06/28/2023,33852.66,268052458,33881.38,33903.76,33755.92
06/27/2023,33926.74,296261948,33739.03,33975.65,33730.39
06/26/2023,33714.71,267559232,33730.79,33819.49,33610.32
06/23/2023,33727.43,382707978,33835.66,33835.66,33646.49
06/22/2023,33946.71,278546365,33900.47,34003.56,33835.39
06/21/2023,33951.52,326237289,33990.56,34097.93,33876.17
06/20/2023,34053.87,344616687,34206.66,34206.66,33915.93
06/16/2023,34299.12,609152811,34464.02,34588.68,34285.69
06/15/2023,34408.06,362533826,33945.98,34488.98,33945.98
06/14/2023,33979.33,358487686,34044.70,34151.42,33783.55
06/13/2023,34212.12,310680209,34111.08,34310.28,34107.98
06/12/2023,34066.33,309504029,33906.80,34077.84,33878.46
06/09/2023,33876.78,263229787,33852.44,33975.32,33787.16
06/08/2023,33833.61,272719700,33656.98,33873.81,33630.04
06/07/2023,33665.02,351540161,33562.47,33708.78,33546.11
06/06/2023,33573.28,295703090,33547.67,33631.25,33399.69
06/05/2023,33562.86,371099064,33771.13,33804.22,33552.79
06/02/2023,33762.76,389257005,33187.58,33805.00,33187.58
06/01/2023,33061.57,349463389,32929.85,33167.75,32704.51
05/31/2023,32908.27,695134384,32948.71,32984.83,32739.73
05/30/2023,33042.78,324222388,33103.65,33132.70,32893.97
05/26/2023,33093.34,333796236,32795.50,33162.06,32795.50
05/25/2023,32764.65,371260578,32854.26,32870.43,32586.56
05/24/2023,32799.92,253316008,33021.76,33031.75,32752.44
05/23/2023,33055.51,294261009,33190.60,33310.17,33013.29
05/22/2023,33286.58,271479644,33408.54,33512.30,33207.85
05/19/2023,33426.63,315213712,33582.95,33652.90,33336.66
05/18/2023,33535.91,333070563,33374.56,33579.91,33212.09
05/17/2023,33420.77,310712570,33092.48,33472.38,33050.41
05/16/2023,33012.14,247673732,33275.37,33290.85,33006.19
05/15/2023,33348.60,224521966,33321.21,33400.30,33161.93
05/12/2023,33300.62,228721551,33370.58,33406.40,33110.61
05/11/2023,33309.51,306788400,33383.89,33389.88,33127.70
05/10/2023,33531.33,278729303,33707.20,33772.09,33239.45
05/09/2023,33561.81,235140244,33589.85,33656.40,33509.72
05/08/2023,33618.69,225681527,33715.15,33747.49,33509.23
05/05/2023,33674.38,318573071,33248.55,33748.43,33248.55
05/04/2023,33127.74,317322759,33347.78,33354.86,32937.50
05/03/2023,33414.24,292784419,33726.64,33811.84,33396.05
05/02/2023,33684.53,275727624,34017.62,34017.75,33436.66
05/01/2023,34051.70,248595248,34116.81,34257.83,34030.14
04/28/2023,34098.16,358268588,33797.43,34104.56,33728.40
04/27/2023,33826.16,347460059,33381.66,33859.75,33374.65
04/26/2023,33301.87,325371448,33596.34,33645.83,33235.85
04/25/2023,33530.83,302746533,33828.34,33875.49,33525.39
04/24/2023,33875.40,260215230,33805.04,33891.15,33726.09
04/21/2023,33808.96,294960622,33793.60,33858.83,33688.57
04/20/2023,33786.62,309682109,33740.60,33875.39,33677.74
04/19/2023,33897.01,254112222,33889.83,33957.98,33814.65
04/18/2023,33976.63,256478570,33965.16,34018.62,33791.89
04/17/2023,33987.18,235829617,33930.46,33991.23,33796.91
04/14/2023,33886.47,276721333,33981.71,34082.94,33730.85
04/13/2023,34029.69,277238127,33668.97,34054.99,33605.17
04/12/2023,33646.50,260309982,33764.21,33895.43,33593.32
04/11/2023,33684.79,241437263,33586.75,33781.29,33586.75
04/10/2023,33586.52,232922922,33425.25,33590.24,33343.43
04/06/2023,33485.29,258682343,33420.96,33525.96,33325.37
04/05/2023,33482.72,288099259,33394.60,33543.84,33376.27
04/04/2023,33402.38,287787227,33594.79,33634.72,33275.62
04/03/2023,33601.15,316611370,33245.78,33632.90,33245.78
03/31/2023,33274.15,353742657,32901.96,33291.00,32901.96
03/30/2023,32859.03,289095195,32807.43,32905.80,32682.87
03/29/2023,32717.60,317454040,32566.54,32728.04,32539.94
03/28/2023,32394.25,248561125,32434.85,32551.01,32295.50
03/27/2023,32432.08,291562634,32276.72,32564.00,32276.72
03/24/2023,32237.53,317078547,32038.22,32257.24,31805.18
03/23/2023,32105.25,335430072,32101.49,32511.49,31864.74
03/22/2023,32030.11,333026390,32570.19,32761.89,32020.46
03/21/2023,32560.60,367471142,32420.71,32593.68,32346.12
03/20/2023,32244.58,360213344,31872.33,32280.07,31872.33
03/17/2023,31861.98,712109537,32217.32,32217.32,31728.70
03/16/2023,32246.55,444394128,31827.65,32281.61,31571.46
03/15/2023,31874.57,428111278,31759.87,31906.47,31429.82
03/14/2023,32155.40,395731782,32055.29,32306.59,31805.40
03/13/2023,31819.14,431153155,31819.93,32240.35,31624.87
03/10/2023,31909.64,400242395,32185.14,32422.10,31783.41
03/09/2023,32254.86,318637620,32876.83,32990.46,32190.60
03/08/2023,32798.40,242756850,32872.08,32903.44,32612.70
03/07/2023,32856.46,301592850,33428.31,33453.25,32838.21
03/06/2023,33431.44,329821266,33425.32,33572.22,33383.47
03/03/2023,33390.97,302946201,33076.33,33405.82,33008.41
03/02/2023,33003.57,319325006,32780.97,33083.45,32665.85
03/01/2023,32661.84,296337705,32656.37,32746.15,32500.71
02/28/2023,32656.70,308692325,32873.47,32873.47,32636.43
02/27/2023,32889.09,246232993,32906.16,33189.28,32814.18
02/24/2023,32816.92,277124998,32999.19,32999.19,32643.48
02/23/2023,33153.91,288126669,33175.39,33272.40,32795.67
02/22/2023,33045.09,325330870,33169.33,33245.97,32948.27
02/21/2023,33129.59,348320535,33699.69,33699.69,33115.74
02/17/2023,33826.69,303774412,33677.01,33846.64,33517.73
02/16/2023,33696.85,317536404,33992.09,34041.16,33686.59
02/15/2023,34128.05,269848305,34008.63,34130.49,33833.10
02/14/2023,34089.27,291746164,34194.09,34331.47,33827.45
02/13/2023,34245.93,303584103,33887.39,34249.60,33887.39
